file_path,file_type,likely_experiment,likely_use,contains_accuracy,contains_precision_recall_f1,contains_latency,contains_resource,contains_hls_tripcount,contains_kernel_latency,contains_full_application_latency,contains_sparsity_info,usable_for_paper,notes
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/linear_attention_q16_Pipeline_VITIS_LOOP_121_4_VITIS_LOOP_122_5.verbose.bind.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/imgds_linear_dense_q16_Pipeline_VITIS_LOOP_301_78.verbose.sched.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/imgds_linear_dense_q16_Pipeline_VITIS_LOOP_252_1.verbose.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/mapper_imgds_linear_dense_q16.cpp,cpp,IMG_DS,implementation_evidence,no,no,no,no,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/layer_norm_q16_Pipeline_VITIS_LOOP_67_3.verbose.bind.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/layer_norm_q16.verbose.bind.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/imgds_linear_dense_q16_Pipeline_VITIS_LOOP_301_77.verbose.bind.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/imgds_linear_dense_q16_Pipeline_VITIS_LOOP_301_7.verbose.bind.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/layer_norm_q16_1.verbose.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/layer_norm_q16_Pipeline_VITIS_LOOP_46_1.verbose.sched.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/feedforward_q16.verbose.bind.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/layer_norm_q16_1_Pipeline_VITIS_LOOP_46_1.verbose.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/imgds_linear_dense_q16_Pipeline_VITIS_LOOP_301_7.verbose.sched.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/imgds_linear_dense_q16.verbose.sched.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/linear_attention_q16_Pipeline_VITIS_LOOP_139_86.verbose.sched.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/imgds_linear_dense_q16_Pipeline_VITIS_LOOP_301_79.verbose.sched.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/imgds_linear_dense_q16.pp.0.cpp,cpp,IMG_DS,implementation_evidence,no,no,no,no,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/imgds_linear_dense_q16_Pipeline_VITIS_LOOP_301_79.verbose.bind.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/imgds_linear_dense_q16_Pipeline_VITIS_LOOP_301_77.verbose.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/a.g.ld.5.gdce.bc.opt.out.log,log,IMG_DS,run_log,no,no,no,no,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/layer_norm_q16_1_Pipeline_VITIS_LOOP_67_3.verbose.sched.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/layer_norm_q16_Pipeline_VITIS_LOOP_54_2.verbose.bind.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/layer_norm_q16_1_Pipeline_VITIS_LOOP_54_2.verbose.sched.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/imgds_linear_dense_q16.pp.0.cpp.clang-tidy.loop-label.err.log,log,IMG_DS,run_log,no,no,no,no,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/linear_attention_q16_Pipeline_VITIS_LOOP_139_8.verbose.sched.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/imgds_linear_dense_q16_Pipeline_VITIS_LOOP_301_78.verbose.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/imgds_linear_dense_q16.cpp.clang.err.log,log,IMG_DS,run_log,no,no,no,no,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/a.g.ld.3.fpc.bc.opt.err.log,log,IMG_DS,run_log,no,no,no,no,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/imgds_linear_dense_q16_Pipeline_VITIS_LOOP_301_7.verbose.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/a.g.ld.5.gdce.bc.opt.err.log,log,IMG_DS,run_log,no,no,no,no,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/linear_attention_q16.verbose.bind.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/imgds_linear_dense_q16_Pipeline_VITIS_LOOP_301_79.verbose.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/imgds_linear_dense_q16_Pipeline_VITIS_LOOP_252_1.verbose.bind.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/linear_attention_q16_Pipeline_VITIS_LOOP_139_84.verbose.bind.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/layer_norm_q16_1_Pipeline_VITIS_LOOP_67_3.verbose.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/imgds_linear_dense_q16_Pipeline_VITIS_LOOP_301_78.verbose.bind.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/a.g.ld.3.fpc.bc.opt.out.log,log,IMG_DS,run_log,no,no,no,no,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/apatb_imgds_linear_dense_q16.cpp,cpp,IMG_DS,implementation_evidence,no,no,no,no,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/imgds_linear_dense_q16.pp.0.cpp.clang.out.log,log,IMG_DS,run_log,no,no,no,no,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/layer_norm_q16_Pipeline_VITIS_LOOP_46_1.verbose.bind.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/imgds_linear_dense_q16.verbose.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/a.g.ld.1.lower.bc.opt.out.log,log,IMG_DS,run_log,no,no,no,no,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/imgds_linear_dense_q16_Pipeline_VITIS_LOOP_252_1.verbose.sched.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/hls_design_meta.h,h,IMG_DS,implementation_evidence,no,no,yes,no,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/linear_attention_q16_Pipeline_VITIS_LOOP_100_1.verbose.sched.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/layer_norm_q16_1_Pipeline_VITIS_LOOP_67_3.verbose.bind.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/linear_attention_q16_Pipeline_VITIS_LOOP_147_9.verbose.bind.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/linear_attention_q16_Pipeline_VITIS_LOOP_121_4_VITIS_LOOP_122_5.verbose.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/autopilot.flow.log,log,IMG_DS,run_log,no,no,yes,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/linear_attention_q16_Pipeline_VITIS_LOOP_139_84.verbose.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/imgds_linear_dense_q16.pp.0.cpp.clang-tidy.loop-label.out.log,log,IMG_DS,run_log,no,no,no,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/layer_norm_q16_Pipeline_VITIS_LOOP_67_3.verbose.sched.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/layer_norm_q16_Pipeline_VITIS_LOOP_54_2.verbose.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/linear_attention_q16_Pipeline_VITIS_LOOP_100_1.verbose.bind.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/layer_norm_q16_Pipeline_VITIS_LOOP_46_1.verbose.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/linear_attention_q16_Pipeline_VITIS_LOOP_100_1.verbose.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/a.g.ld.0.bc.llvm-link.out.log,log,IMG_DS,run_log,no,no,no,no,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/a.g.ld.4.m2.bc.llvm-link.out.log,log,IMG_DS,run_log,no,no,no,no,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/a.g.ld.2.m1.bc.llvm-link.out.log,log,IMG_DS,run_log,no,no,no,no,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/layer_norm_q16_1_Pipeline_VITIS_LOOP_54_2.verbose.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/linear_attention_q16_Pipeline_VITIS_LOOP_139_85.verbose.sched.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/linear_attention_q16_Pipeline_VITIS_LOOP_139_86.verbose.bind.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/hls_design_meta.cpp,cpp,IMG_DS,implementation_evidence,no,no,no,no,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/a.g.ld.0.bc.clang.err.log,log,IMG_DS,run_log,no,no,no,no,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/linear_attention_q16_Pipeline_VITIS_LOOP_147_9.verbose.sched.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/imgds_linear_dense_q16_Pipeline_VITIS_LOOP_301_77.verbose.sched.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/imgds_linear_dense_q16.pp.0.cpp.xilinx-dataflow-lawyer.err.log,log,IMG_DS,run_log,no,no,no,no,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/imgds_linear_dense_q16.pp.0.cpp.xilinx-dataflow-lawyer.out.log,log,IMG_DS,run_log,no,no,no,no,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/feedforward_q16.verbose.sched.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/linear_attention_q16_Pipeline_VITIS_LOOP_139_85.verbose.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/linear_attention_q16_Pipeline_VITIS_LOOP_139_86.verbose.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/linear_attention_q16_Pipeline_VITIS_LOOP_139_84.verbose.sched.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/layer_norm_q16_1_Pipeline_VITIS_LOOP_46_1.verbose.bind.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/clang.out.log,log,IMG_DS,run_log,no,no,no,no,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/layer_norm_q16_1_Pipeline_VITIS_LOOP_46_1.verbose.sched.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/imgds_linear_dense_q16.cpp.clang.out.log,log,IMG_DS,run_log,no,no,no,no,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/linear_attention_q16_Pipeline_VITIS_LOOP_121_4_VITIS_LOOP_122_5.verbose.sched.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/layer_norm_q16_1.verbose.sched.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/a.g.ld.4.m2.bc.llvm-link.err.log,log,IMG_DS,run_log,no,no,no,no,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/imgds_linear_dense_q16.pp.0.cpp.clang.err.log,log,IMG_DS,run_log,no,no,no,no,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/linear_attention_q16_Pipeline_VITIS_LOOP_147_9.verbose.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/a.g.ld.0.bc.clang.out.log,log,IMG_DS,run_log,no,no,no,no,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/linear_attention_q16.verbose.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/linear_attention_q16_Pipeline_VITIS_LOOP_139_8.verbose.bind.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/layer_norm_q16.verbose.sched.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/layer_norm_q16_Pipeline_VITIS_LOOP_54_2.verbose.sched.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/linear_attention_q16.verbose.sched.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/linear_attention_q16_Pipeline_VITIS_LOOP_139_8.verbose.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/layer_norm_q16_Pipeline_VITIS_LOOP_67_3.verbose.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/a.g.ld.1.lower.bc.opt.err.log,log,IMG_DS,run_log,no,no,no,no,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/layer_norm_q16_1.verbose.bind.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,no,yes,
experiments/imgds_linear_sparse/stage2_dense_hls_baselines/q16_s0_pareto1/hls/imgds_linear_dense_q16_pareto1/solution1/.autopilot/db/a.g.ld.0.bc.llvm-link.err.log,log,IMG_DS,run_log,no,no,no,no,no,no,no,no,yes,
